"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl484.mp",607,4.18,3.94,4.06,0.9804,"CE",1.09701697965703,0.9804,0.209316,0.08167924,0.158878390763152,0.892738788305291,0.109503366509087,0.501121077407189,9.38461538461539,2.15173758458539,0.365429403202329,3,"M-Juvenile",0.554,0,0.554,84.7777777777778,0.964,1,1,1,8.17,0.538469171865065,14.802,35.4793119659553,-0.97561449752883,0.56,0.7063,0,0,0,13,79.05,0,0,0,0,FALSE,100,1250,0.0400633333333333,0.00867,0.057905,0.00867,0.006525,0.010815,0.0227266666666667,0.006125,0.03275,0.006125,0.0044025,0.0078475,TRUE,1115.047,"LO.KCH",0.7459062,0.234465
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl485.mp",553,3.82,3.25,3.51,0.9377,"CE",1.04808749869873,0.9377,0.2179768,0.1419185,0.183922192761627,0.887325004345506,0.205062016310347,0.546193510327927,182,5.14177215189873,0.674361088211047,3,"M-Juvenile",0.962,0,0.962,47.0612244897959,1,1,1,1,0.294,0.0627335595953195,0.532,4.00812188450414,-0.999037974683544,0.042,0.2197,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0471666666666667,0.01105,0.069035,0.01105,0.00724,0.01486,0.0288766666666667,0.007515,0.04205,0.007515,0.0050225,0.0100075,TRUE,2828.03809,"HI.KCH",0.692076,0.2456561
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl486.mp",612,2.56,2.76,2.66,1.0447,"CE",1.04248459555418,1.0447,0.1963816,0.099353,0.155622542434507,0.481705140869029,0.155956560149538,0.318830850509284,6.48936170212766,1.77012195121951,0.278010125467753,3,"M-Juvenile",0.045,0,0.045,91,0.231,0.988,1,1,107.034,2.05590261918691,218.618,121.448935441691,-0.642781045751634,1.936,0.8676,5,121,231,320.25,382,0,0,0,0,FALSE,100,1250,0.0581833333333333,0.00708,0.08581,0.00708,0.005005,0.009155,0.0314466666666667,0.00426,0.04633,0.00426,0.00297,0.00555,TRUE,1819.64099,"ME.KCH",0.6370556,0.4076801
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl487.mp",509,3.4,3.48,3.44,1.0093,"CE",1.07551296538856,1.0093,0.2016177,0.09317401,0.15705268716703,0.679460361720218,0.130752849719701,0.40510660571996,19,2.15287162162162,0.365657648004286,3,"M-Juvenile",0.208,0,0.208,91,0.656,1,1,1,43.769,1.51641919209899,91.447,106.164504864352,-0.820339882121807,1.182,0.8424,0,3,49,144,338.2,0,0,0,0,FALSE,100,1250,0.05933,0.012695,0.087565,0.012695,0.0077775,0.0176125,0.0370566666666667,0.01015,0.05453,0.01015,0.00613,0.01417,TRUE,1275.21301,"ME.KCH",0.7125964,0.2967321
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl488.mp",508,3.95,3.57,3.75,0.9635,"CE",1.07643445076235,0.9635,0.136649,0.0472057,0.102228487501014,0.560135138458713,0.0656072559534523,0.312871197206083,7.40243902439024,2.0958904109589,0.353982300884956,3,"M-Juvenile",0.647,0,0.647,80.5142857142857,0.974,1,1,1,6.24,0.463889635143526,9.99,27.2838103333516,-0.980334645669291,0.44,0.664,0,0,0,6,56,0,0,0,0,FALSE,100,1250,0.0432333333333333,0.00746,0.06352,0.00746,0.00506,0.00986,0.02777,0.00531,0.0408,0.00531,0.00351,0.00711,TRUE,700.77002,"ME.KCH",0.7195195,0.2439572
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl489.mp",609,3.17,2.91,3.04,0.9589,"CE",1.1549756260271,0.9589,0.1653739,0.1370699,0.1518826591274,0.547216448997433,0.208714423582631,0.377965436290032,181.5,3.39332870048645,0.544764315090161,3,"M-Juvenile",0.855,0,0.855,60.258064516129,0.991,1,1,1,2.371,0.299247235422331,4.409,20.9379109539399,-0.99276026272578,0.18,0.4773,0,0,0,0,24.1499999999999,0,0,0,0,FALSE,100,1250,0.0483766666666667,0.006925,0.071405,0.006925,0.0046225,0.0092275,0.02723,0.00461,0.039895,0.00461,0.003255,0.005965,TRUE,2731.95996,"HI.KCH",0.6567342,0.3022093
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl48.mp",434,3.3,3.56,3.42,1.0315,"CE",1.10314577095832,1.0315,0.1937198,0.1401142,0.16905524238201,0.619484093165745,0.19493162363673,0.407207858401238,33.1363636363636,2.57756856324192,0.440961098398169,3,"M-Juvenile",0.112,0,0.112,91,0.453,0.981,1,0.958,74.278,2.15280405083261,180.742,154.953257300219,-0.583543778801843,1.788,1,0,36,141,310.25,452,0,0,0,0,FALSE,100,1250,0.0622166666666667,0.01324,0.091855,0.01324,0.00809,0.01839,0.0366966666666667,0.01093,0.05414,0.01093,0.00637,0.01549,TRUE,1259.02295,"HI.KCH",0.7187864,0.3127115
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl490.mp",559,2.49,3.14,2.78,1.1394,"CE",1.11303167641575,1.1394,0.1624124,0.05956626,0.122323192821614,0.354641341734605,0.0874098827060934,0.221025612220349,1.93633952254642,1.15702710254261,0.07279792746114,3,"M-Juvenile",0,0,0,91,0,0.003,1,0.011,391.13,1.24497834160722,465.434,29.3913166342288,-0.167381037567084,2.975,0.1562,398,463,476,482,487,0,0,0,0,FALSE,100,1250,0.0517866666666667,0.006595,0.07581,0.006595,0.0051675,0.0080225,0.0307433333333333,0.00381,0.04504,0.00381,0.00298,0.00464,TRUE,1199.44397,"HI.KCH",0.6814591,0.4579624
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl491.mp",565,3.36,4.22,3.75,1.0858,"CE",1.0931612852749,1.0858,0.2163595,0.0988946,0.16821351781205,0.67006251267829,0.129637225349722,0.399849869014006,4.2,1.49681153732954,0.198978388998035,3,"M-Juvenile",0,0,0,91,0.019,0.824,1,0.951,191.183,1.95966062898166,318.403,83.0394131430078,-0.436454867256637,2.669,0.5529,147.95,269,348,385,403,0,0,0,0,FALSE,100,1250,0.0364233333333333,0.00919,0.053595,0.00919,0.005635,0.012745,0.01964,0.005645,0.028765,0.005645,0.0035175,0.0077725,TRUE,2810.82397,"ME.KCH",0.7628565,0.3228945
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl492.mp",422,3.66,2.97,3.28,0.9127,"CE",1.23124485819788,0.9127,0.1842256,0.1237998,0.156948179625315,0.737899154177463,0.186715713555311,0.462307433866387,97.4285714285714,6.21882352941176,0.722946544980443,3,"M-Juvenile",0.994,0,0.994,38.4545454545455,1,1,1,1,0.036,0.0178050841340619,0.039,0.608151994857247,-0.999907582938389,0.006,0.0773,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0375066666666667,0.013475,0.054125,0.013475,0.0088725,0.0180775,0.0239733333333333,0.01051,0.03449,0.01051,0.006725,0.014295,TRUE,744.86719,"HI.KCH",0.663039,0.2496623
