"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl19.mp",539,3.92,3.62,3.77,0.971,"CE",1.06748172145034,0.971,0.1607664,0.05877025,0.121036725116847,0.649810109084207,0.0812241113930671,0.365517110238637,7.08988764044944,2.2162417374882,0.378156194950088,3,"M-Juvenile",0.517,0,0.517,88.5833333333333,0.937,1,1,1,12.12,0.779581520655375,19.063,43.5769432266764,-0.964632653061224,0.759,0.9294,0,0,0,20,100,0,0,0,0,FALSE,100,1250,0.04101,0.009175,0.059645,0.009175,0.0064575,0.0118925,0.0242066666666667,0.005165,0.03534,0.005165,0.0035525,0.0067775,TRUE,1707.60498,"ME.KCH",0.7235567,0.2474052
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl1.mp",442,3.58,3.43,3.51,0.9832,"CE",1.21145221505594,0.9832,0.1440359,0.1470936,0.145572778447363,0.524853451162716,0.207547055335073,0.366200253248895,45.9090909090909,2.61356365962892,0.446529745042493,3,"M-Juvenile",0.598,0,0.598,80.9166666666667,0.913,1,1,0.999,13.088,0.899532887345102,27.745,68.35561765843,-0.93722850678733,0.728,1.026,0,0,0,21,151.05,0,0,0,0,FALSE,100,1250,0.0370566666666667,0.008635,0.053115,0.008635,0.0067875,0.0104825,0.02218,0.006655,0.031565,0.006655,0.0050325,0.0082775,TRUE,1199.83398,"LO.KCH",0.7087241,0.2744307
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl20.mp",502,3.66,3.41,3.53,0.9729,"CE",1.09154265936278,0.9729,0.174486,0.1104591,0.146024958429732,0.655701850805902,0.156284252896185,0.405993051851043,44.5294117647059,3.10551849605822,0.512850812407681,3,"M-Juvenile",0.61,0,0.61,79.6842105263158,0.94,1,1,1,10.037,0.778345329819902,18.195,49.6122197381587,-0.963754980079681,0.572,0.834,0,0,0,13,101.05,0,0,0,0,FALSE,100,1250,0.0362733333333333,0.00783,0.05316,0.00783,0.005165,0.010495,0.0217366666666667,0.00509,0.031765,0.00509,0.003385,0.006795,TRUE,1123.08997,"HI.KCH",0.7067833,0.2661057
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl21.mp",482,2.99,2.79,2.88,0.9644,"CE",1.15018694275455,0.9644,0.2055586,0.0517247,0.149882925351839,0.636294017136348,0.0806484028872997,0.358471210011824,14.8235294117647,3.16574585635359,0.519893899204244,3,"M-Juvenile",0.788,0,0.788,66,0.984,1,1,1,3.757,0.39278522277605,8.242,33.6230865321426,-0.982900414937759,0.288,0.6257,0,0,0,0,47,0,0,0,0,FALSE,100,1250,0.0468633333333333,0.00919,0.06885,0.00919,0.00604,0.01234,0.0297633333333333,0.005485,0.04357,0.005485,0.0038175,0.0071525,TRUE,1040.92004,"HI.KCH",0.6413605,0.323056
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl22.mp",513,3.7,2.98,3.3,0.9102,"CE",1.11724967346457,0.9102,0.1880706,0.03848712,0.135742051314717,0.763822226193329,0.0579655418843298,0.410893884038829,27.5185185185185,4.04127829560586,0.603275224511358,3,"M-Juvenile",1,0,1,42.7058823529412,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0472933333333333,0.00837,0.06898,0.00837,0.006145,0.010595,0.0292666666666667,0.006035,0.04261,0.006035,0.0043075,0.0077625,TRUE,2408.79712,"HI.KCH",0.6639655,0.246223
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl23.mp",424,3.54,2.93,3.21,0.9175,"CE",1.08503813511389,0.9175,0.1836664,0.1401642,0.163369748501061,0.708300665970706,0.212953201381055,0.46062693367588,100,5.11122027903321,0.672733118971061,3,"M-Juvenile",0.994,0,0.994,38.7692307692308,1,1,1,1,0.023,0.0155148867772766,0.03,0.680855023895369,-0.999929245283019,0.006,0.0773,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.05258,0.012705,0.07677,0.012705,0.0084525,0.0169575,0.0310433333333333,0.01033,0.045105,0.01033,0.006625,0.014035,TRUE,1246.42798,"LO.KCH",0.6581925,0.2593057
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl24.mp",564,2.84,2.78,2.81,0.9876,"CE",1.22201218001242,0.9876,0.212757,0.07128457,0.158661638352005,0.61225441204359,0.111358007256865,0.361806209650228,12.2682926829268,2.3028048082427,0.394454072790295,3,"M-Juvenile",0.542,0,0.542,85.2592592592593,0.907,1,1,1,14.164,0.856902202929474,32.426,71.7704920390513,-0.942507092198582,0.662,0.8535,0,0,0,29.25,186.25,0,0,0,0,FALSE,100,1250,0.0562366666666667,0.013365,0.08304,0.013365,0.0079975,0.0187325,0.0341033333333333,0.00848,0.05041,0.00848,0.004985,0.011975,TRUE,1737.95605,"LO.KCH",0.6401387,0.3474977
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl25.mp",581,2.83,3.13,2.98,1.0528,"CE",1.08637486474169,1.0528,0.1619185,0.07457305,0.126053045239995,0.435495410203791,0.109510085397339,0.272502747800565,2.99052132701422,1.44342841228213,0.181477963525836,3,"M-Juvenile",0,0,0,91,0.007,0.424,1,0.617,262.591,2.63451292981784,479.835,126.87647305318,-0.174122203098107,2.933,0.2694,228.85,402,507,581.25,628,0,0,0,0,FALSE,100,1250,0.0406966666666667,0.012415,0.059915,0.012415,0.0073375,0.0174925,0.0279,0.00888,0.040965,0.00888,0.005325,0.012435,TRUE,1007.76099,"ME.KCH",0.6809697,0.371803
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl26.mp",596,3.66,3.91,3.78,1.0233,"CE",1.21680127522955,1.0233,0.197491,0.0464934,0.143464858631931,0.707056024660374,0.06248902086771,0.384772522764042,4.12295081967213,1.63539445628998,0.241100323624596,3,"M-Juvenile",0.023,0,0.023,91,0.229,0.982,1,0.996,108.477,2.13690098432679,220.805,145.792607698262,-0.629521812080537,2.18,0.7198,12,95,207,337.25,473.05,0,0,0,0,FALSE,100,1250,0.0529033333333333,0.01053,0.07781,0.01053,0.00681,0.01425,0.0313133333333333,0.00863,0.045715,0.00863,0.00557,0.01169,TRUE,2024.49902,"LO.KCH",0.7440251,0.2793145
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl27.mp",519,3.7,3.01,3.32,0.9151,"CE",1.14194928714819,0.9151,0.1489236,0.09381372,0.124457327420282,0.601381544994706,0.140560523731627,0.370971034363166,29.3809523809524,3.69150174621653,0.573697270471464,3,"M-Juvenile",0.997,0,0.997,44.6666666666667,1,1,1,1,0.011,0.00727543345319933,0.012,0.24883311258335,-0.999976878612717,0.003,0.0547,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0468233333333333,0.01531,0.06842,0.01531,0.00947,0.02115,0.0341466666666667,0.011035,0.05027,0.011035,0.0064675,0.0156025,TRUE,1973.96106,"ME.KCH",0.6674258,0.2476358
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl28.mp",421,3.03,3.3,3.16,1.0413,"CE",1.16797600009176,1.0413,0.141332,0.0826017,0.115753563804511,0.410717980550383,0.118482332797401,0.264600156673892,7.3495145631068,1.90538654758582,0.311623439000961,3,"M-Juvenile",0,0,0,91,0.014,0.426,1,0.299,266.989,3.09298487458869,547.012,178.59121668962,0.299315914489311,2.953,0.2342,196.9,424,586,704,754,0,0,0,0,FALSE,100,1250,0.0609766666666667,0.01572,0.08926,0.01572,0.010065,0.021375,0.0340766666666667,0.010535,0.049835,0.010535,0.0065475,0.0145225,TRUE,2643.03003,"HI.KCH",0.6971647,0.3441096
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl29.mp",499,4.06,3.32,3.66,0.9275,"CE",1.14943626015144,0.9275,0.1430187,0.1389645,0.141006171513767,0.626082970974999,0.198785780925594,0.412434375950297,Inf,3.46206896551724,0.55177743431221,3,"M-Juvenile",0.986,0,0.986,46.5762711864407,1,1,1,1,0.102,0.0373763694463894,0.194,2.76079444834018,-0.99961122244489,0.016,0.1406,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0359733333333333,0.01545,0.051875,0.01545,0.00981,0.02109,0.02168,0.0102,0.03116,0.0102,0.00646,0.01394,TRUE,2969.28101,"LO.KCH",0.6990666,0.2284341
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl2.mp",494,2.65,2.78,2.71,1.0281,"CE",1.07706849699654,1.0281,0.1451614,0.11737,0.131999145735796,0.373963084253719,0.183399422441045,0.278681253347382,9.69230769230769,1.7916288909036,0.283572395128552,3,"M-Juvenile",0.074,0,0.074,91,0.298,0.981,1,0.977,99.811,2.22231905472211,221.687,158.165329014618,-0.551240890688259,2.167,0.9252,0,76,213,358.25,482,0,0,0,0,FALSE,100,1250,0.0414866666666667,0.00706,0.06067,0.00706,0.00509,0.00903,0.0241733333333333,0.0042,0.035075,0.0042,0.003285,0.005115,TRUE,768.65747,"LO.KCH",0.6399693,0.3881704
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl30.mp",581,2.93,4.01,3.4,1.1393,"CE",1.10641253503202,1.1393,0.2024025,0.1408856,0.17437821580348,0.520822611656401,0.187668006008121,0.354245308832261,7.90625,1.42980035708489,0.17688710754843,3,"M-Juvenile",0,0,0,91,0.009,0.649,1,0.813,218.893,2.38825067618378,444.871,84.5887085172046,-0.234301204819277,2.975,0.1625,263.7,425,485,501,504,0,0,0,0,FALSE,100,1250,0.0447433333333333,0.01563,0.065325,0.01563,0.009605,0.021655,0.02667,0.010085,0.039085,0.010085,0.0059625,0.0142075,TRUE,1054.25806,"LO.KCH",0.7507172,0.3886208
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl31.mp",430,2.66,2.86,2.75,1.0428,"CE",1.13640872174571,1.0428,0.1636975,0.03865176,0.118934498900335,0.417017901983247,0.0594372707771089,0.238227586380178,4.35172413793103,1.64133148404993,0.242806133165301,3,"M-Juvenile",0.001,0,0.001,91,0.017,0.48,1,0.322,246.895,2.60332696492129,465.456,135.880563700596,0.0824558139534884,2.87,0.3677,201,380.75,498,576,622,0,0,0,0,FALSE,100,1250,0.0469533333333333,0.01312,0.068725,0.01312,0.008265,0.017975,0.0318333333333333,0.009375,0.046545,0.009375,0.0058925,0.0128575,TRUE,761.80029,"ME.KCH",0.650295,0.3925431
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl32.mp",456,2.68,3.54,3.06,1.1437,"CE",1.11393577403668,1.1437,0.1881675,0.1180447,0.157069346554858,0.441349176174005,0.164566748997882,0.302957962585944,5.5929203539823,1.33891765661488,0.144903629102275,3,"M-Juvenile",0,0,0,91,0.001,0.166,1,0.119,329.843,2.53273628791157,575.876,84.8661232935904,0.262885964912281,2.985,0.1296,382,552,620,627,630,0,0,0,0,FALSE,100,1250,0.0617033333333333,0.011725,0.09053,0.011725,0.0078875,0.0155625,0.0318033333333333,0.006465,0.046305,0.006465,0.0046325,0.0082975,TRUE,2749.71411,"ME.KCH",0.7173059,0.4263461
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl33.mp",508,3.96,3.07,3.47,0.9019,"CE",1.03338621944119,0.9019,0.1368953,0.1155676,0.126681082510077,0.600402445726185,0.171490038547108,0.385946242136646,60,3.51857042747022,0.557382133995037,3,"M-Juvenile",1,0,1,39.7471264367816,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.03774,0.00794,0.05458,0.00794,0.006,0.00988,0.0273733333333333,0.005295,0.03994,0.005295,0.0037675,0.0068225,TRUE,1193.43701,"LO.KCH",0.6739027,0.2280059
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl34.mp",513,2.51,3.1,2.78,1.1267,"CE",1.23035595690063,1.1267,0.1371092,0.05097424,0.103434292834189,0.305219821439463,0.0752362986347748,0.190228060037119,1.77816901408451,1.1173235563703,0.0554112554112554,3,"M-Juvenile",0,0,0,91,0,0.001,1,0.001,390.577,1.07318488472248,487.906,22.2287489814717,-0.048916179337232,2.959,0.1984,441.95,484,496,501,504,0,0,0,0,FALSE,100,1250,0.0478933333333333,0.01261,0.070005,0.01261,0.00814,0.01708,0.0281233333333333,0.007445,0.040785,0.007445,0.0051225,0.0097675,TRUE,939.39539,"LO.KCH",0.6775219,0.4492146
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl35.mp",580,3.13,3.39,3.25,1.0361,"CE",1.1158142862008,1.0361,0.1768329,0.1283865,0.154520173285982,0.533786182339794,0.1821527181987,0.357969450269247,21.6,2.01648664013644,0.336977007161704,3,"M-Juvenile",0.039,0,0.039,91,0.217,0.861,1,0.924,136.639,3.07904257557153,336.772,234.3445185392,-0.419358620689655,2.332,0.8476,6,124,311,551,726,0,0,0,0,FALSE,100,1250,0.03585,0.00776,0.052955,0.00776,0.0047,0.01082,0.02527,0.00563,0.03745,0.00563,0.00327,0.00799,TRUE,1856.46997,"HI.KCH",0.7048289,0.3312804
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl36.mp",566,3.72,2.98,3.31,0.909,"CE",1.08382487383951,0.909,0.1589888,0.1439607,0.15166100631001,0.649899973756907,0.21669716056751,0.433298567162209,168.333333333333,4.20771513353116,0.615954415954416,3,"M-Juvenile",0.997,0,0.997,39.1803278688525,1,1,1,1,0.04,0.02858701133762,0.063,1.4419119633702,-0.999888692579505,0.003,0.0547,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0347,0.01175,0.050635,0.01175,0.00729,0.01621,0.0228333333333333,0.00773,0.03322,0.00773,0.004895,0.010565,TRUE,1053.39502,"LO.KCH",0.6643405,0.2446358
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl37.mp",436,2.78,3.45,3.08,1.1098,"CE",1.14020595840923,1.1098,0.1573851,0.04067861,0.114945245690159,0.39376585126401,0.0572852725206198,0.225525561892315,2.47712418300654,1.25141795110071,0.111670936521492,3,"M-Juvenile",0,0,0,91,0,0,1,0,457.601,1.9624548473858,722.231,50.7178660921469,0.656493119266055,3,0,608,708,748,754,756,0,0,0,0,FALSE,100,1250,0.0420733333333333,0.009965,0.06054,0.009965,0.0075525,0.0123775,0.0262833333333333,0.00628,0.037785,0.00628,0.00478,0.00778,TRUE,2164.91211,"HI.KCH",0.7101059,0.3996921
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl38.mp",600,3.51,3.34,3.42,0.9788,"CE",1.16437718181335,0.9788,0.2154598,0.06296867,0.158726145952091,0.7734069241988,0.0899270314627011,0.431666977830751,12.1451612903226,2.49569160997732,0.427867151011936,3,"M-Juvenile",0.511,0,0.511,89.0434782608696,0.899,1,1,1,15.161,0.95325430645383,28.619,69.3582901419247,-0.952301666666667,0.772,0.9449,0,0,0,24.25,148,0,0,0,0,FALSE,100,1250,0.0379833333333333,0.012585,0.055345,0.012585,0.0079225,0.0172475,0.0213766666666667,0.009505,0.031055,0.009505,0.0057625,0.0132475,TRUE,694.85663,"HI.KCH",0.7002196,0.2785853
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl39.mp",506,3.94,3.68,3.81,0.9758,"CE",1.13656763362163,0.9758,0.1958553,0.1162824,0.161060384775167,0.791563539189519,0.159646292185676,0.475604915687597,27.3913043478261,2.89591078066915,0.486641221374046,3,"M-Juvenile",0.667,0,0.667,76.0740740740741,0.946,0.999,1,0.999,8.976,0.800668779517782,19.625,64.6045208876215,-0.961215415019763,0.519,0.8404,0,0,0,7,111.05,0,0,0,0,FALSE,100,1250,0.0566,0.007745,0.0834,0.007745,0.0053725,0.0101175,0.03208,0.00454,0.04709,0.00454,0.0033,0.00578,TRUE,2099.30298,"ME.KCH",0.7283752,0.2474284
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl3.mp",572,4.19,4,4.09,0.9852,"CE",1.15662034922442,0.9852,0.160108,0.1076971,0.13644272976676,0.681048362226462,0.14357878901562,0.412313575621041,25.2,2.5294623655914,0.433341457470144,3,"M-Juvenile",0.359,0,0.359,91,0.811,0.991,1,0.996,27.263,1.48549942428112,55.289,110.399626614208,-0.903340909090909,1.126,1.032,0,0,8.5,55,291.5,0,0,0,0,FALSE,100,1250,0.05699,0.01372,0.083695,0.01372,0.00865,0.01879,0.0321233333333333,0.010495,0.046795,0.010495,0.0066375,0.0143525,TRUE,1964.30701,"HI.KCH",0.7500906,0.2350905
"/home/mlammens/Projects/SnowyPlover/SampleSize_100_Unif/FLSNPL_NoCC_Ceiling/snpl40.mp",424,3.88,3.75,3.82,0.9877,"CE",1.2469660163885,0.9877,0.1559713,0.1476352,0.151860460131546,0.613385270932183,0.20130481504212,0.407345042987152,630,3.08510638297872,0.510416666666667,3,"M-Juvenile",0.535,0,0.535,86.8,0.875,0.999,1,0.998,17.938,1.134582493005,39.905,90.1392426086333,-0.905884433962264,0.73,0.9338,0,0,0,33,231.05,0,0,0,0,FALSE,100,1250,0.0546466666666667,0.0138,0.08102,0.0138,0.00785,0.01975,0.03383,0.00936,0.050165,0.00936,0.00526,0.01346,TRUE,1403.24194,"ME.KCH",0.7333913,0.2542795
