"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl1000.mp",421,3.68,3.15,3.4,0.9375,"CE",1.12910839921397,0.9375,0.1926424,0.07301666,0.145675198498776,0.755994925039155,0.106951788785309,0.431473356912232,29.5714285714286,3.38730853391685,0.544139650872818,3,"M-Juvenile",0.961,0,0.961,50.4255319148936,1,1,1,1,0.368,0.08427145232923,0.941,15.7148488849074,-0.997764845605701,0.046,0.2448,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.03298,0.01265,0.047995,0.01265,0.0078,0.0175,0.0208933333333333,0.00743,0.030455,0.00743,0.0046,0.01026,TRUE,658.56897,"ME.KCH",0.6827063,0.2548197
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl100.mp",600,2.58,3.55,3,1.1714,"CE",1.1028825567307,1.1714,0.2133876,0.1207244,0.173361830558402,0.470780150543679,0.168097480732222,0.319438815637951,5.11111111111111,1.28389778701553,0.124304068522484,3,"M-Juvenile",0,0,0,91,0.001,0.326,1,0.634,274.165,2.04151893808864,466.944,57.5493074396798,-0.22176,2.97,0.1707,338,458,495,502,504,0,0,0,0,FALSE,100,1250,0.04288,0.010355,0.06328,0.010355,0.0062175,0.0144925,0.0271333333333333,0.00633,0.039945,0.00633,0.00392,0.00874,TRUE,1477.81799,"LO.KCH",0.7181809,0.4532638
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl101.mp",426,2.83,3.04,2.93,1.0371,"CE",1.23083391066073,1.0371,0.1465053,0.08601195,0.120128802688807,0.400399838752656,0.12814108757301,0.264270463162833,6.08433734939759,1.62874815113621,0.239181585677749,3,"M-Juvenile",0.006,0,0.006,91,0.083,0.892,1,0.77,155.978,2.28655414233861,306.562,131.687401552797,-0.280370892018779,2.462,0.7342,58.9,211.75,331.5,422,489,0,0,0,0,FALSE,100,1250,0.0394233333333333,0.01329,0.058165,0.01329,0.007615,0.018965,0.0256466666666667,0.008495,0.037965,0.008495,0.0047525,0.0122375,TRUE,1563.24597,"LO.KCH",0.6712285,0.3658975
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl102.mp",569,3.57,4.16,3.85,1.0551,"CE",1.07493294614335,1.0551,0.2062701,0.06846073,0.153678602456788,0.698320672814224,0.0901107352515334,0.394215704032879,4.20833333333333,1.4933832253354,0.19787701317716,3,"M-Juvenile",0.002,0,0.002,91,0.037,0.82,1,0.93,182.185,2.22463970044517,351.542,124.340785210915,-0.382175746924429,2.799,0.4481,117.9,272,375.5,458.25,498,0,0,0,0,FALSE,100,1250,0.0355333333333333,0.006235,0.051885,0.006235,0.0045325,0.0079375,0.02463,0.00387,0.036145,0.00387,0.002735,0.005005,TRUE,2008.63501,"LO.KCH",0.75974,0.2953802
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl103.mp",492,2.49,3.2,2.81,1.1478,"CE",1.10662988151409,1.1478,0.172229,0.05614301,0.128091502475496,0.374120113172915,0.0816639616505418,0.227892037411728,1.97805642633229,1.14627891653162,0.0681546631264521,3,"M-Juvenile",0,0,0,91,0,0,1,0,460.176,1.49093524739068,609.107,33.605727129403,0.238022357723577,2.979,0.1435,537,609.75,622,627,630,0,0,0,0,FALSE,100,1250,0.0331833333333333,0.00842,0.048155,0.00842,0.00583,0.01101,0.02034,0.006205,0.02933,0.006205,0.0042825,0.0081275,TRUE,1541.96704,"ME.KCH",0.6874882,0.4603575
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl104.mp",516,2.78,3.05,2.91,1.0507,"CE",1.14083890674554,1.0507,0.1705409,0.1103738,0.143642915417451,0.450746897464212,0.164154194034672,0.307450545749442,9.01190476190476,1.78777335984095,0.282581565341416,3,"M-Juvenile",0.005,0,0.005,91,0.026,0.575,1,0.606,230.905,3.17094131825927,503.311,201.040347941652,-0.0245910852713179,2.863,0.4079,131.7,359.75,538,684.25,750,0,0,0,0,FALSE,100,1250,0.05543,0.009615,0.08106,0.009615,0.0068925,0.0123375,0.03088,0.005875,0.04475,0.005875,0.0045075,0.0072425,TRUE,682.71863,"HI.KCH",0.6723788,0.3783518
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl105.mp",467,2.81,3.48,3.12,1.107,"CE",1.13746238249593,1.107,0.1792311,0.1370134,0.159525012124698,0.454842393497288,0.192166354345066,0.323504373921177,10.5166666666667,1.57362848893167,0.222887060583396,3,"M-Juvenile",0,0,0,91,0.015,0.52,1,0.448,242.46,2.85452635663445,524.352,125.0551673898,0.122809421841542,2.952,0.2185,258.95,466.75,575,622,629,0,0,0,0,FALSE,100,1250,0.05539,0.014175,0.08203,0.014175,0.0081425,0.0202075,0.0316566666666667,0.01007,0.046775,0.01007,0.005745,0.014395,TRUE,1836.56006,"ME.KCH",0.7129937,0.394051
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl106.mp",549,3.14,3.94,3.51,1.0954,"CE",1.08315321774402,1.0954,0.1635913,0.04675516,0.120308267426465,0.46888633287025,0.0626318942402699,0.26575911355526,2.32923076923077,1.23892660847074,0.106714801444043,3,"M-Juvenile",0,0,0,91,0,0,1,0.001,496.021,1.8397508641776,706.452,63.2185438006941,0.28679781420765,2.996,0.0632,573.85,684,734,750,755.05,0,0,0,0,FALSE,100,1250,0.0420533333333333,0.0113,0.06214,0.0113,0.00659,0.01601,0.0253566666666667,0.008085,0.037495,0.008085,0.0045825,0.0115875,TRUE,790.04102,"HI.KCH",0.7465072,0.3488933
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl107.mp",581,3.34,3.8,3.56,1.0522,"CE",1.20197086029487,1.0522,0.1489897,0.02970457,0.107425071992005,0.472821214574436,0.0403012031110998,0.256561208842768,2.65789473684211,1.31380676303156,0.13562358276644,3,"M-Juvenile",0,0,0,91,0,0.343,1,0.6,269.573,1.89056682344579,413.372,78.3625951096077,-0.288516351118761,2.811,0.4421,252.9,372,429.5,476,499,0,0,0,0,FALSE,100,1250,0.0519233333333333,0.01378,0.077105,0.01378,0.00767,0.01989,0.0308133333333333,0.01008,0.0457,0.01008,0.00556,0.0146,TRUE,2462.46094,"LO.KCH",0.7370641,0.3151079
"/home/mlammens/Projects/SnowyPlover/SampleSize_1000_LHS/FLSNPL_NoCC_Ceiling/snpl108.mp",599,3.08,4.05,3.51,1.1158,"CE",1.03849850524252,1.1158,0.1569007,0.1459026,0.151501482413952,0.432727572593932,0.193699064459484,0.313213318526708,5.40714285714286,1.46461652463876,0.188514732411305,3,"M-Juvenile",0,0,0,91,0.002,0.257,1,0.401,325.186,3.4133462080979,663.974,135.02532785801,0.108470784641069,2.987,0.1133,355.8,634,725,753,756,0,0,0,0,FALSE,100,1250,0.02987,0.006585,0.04343,0.006585,0.0046675,0.0085025,0.01831,0.003485,0.026755,0.003485,0.0024525,0.0045175,TRUE,722.21289,"HI.KCH",0.7532437,0.3625854
