"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl18.mp",497,3.55,3.6,3.58,1.0054,"CE",1.15412340728038,1.0054,0.1957042,0.1244168,0.163981209319666,0.691880460329267,0.172200990658666,0.432040725493966,15.12,2.72743846855059,0.463438493519198,3,"M-Juvenile",0.274,0,0.274,91,0.686,0.982,1,0.981,45.972,1.96120818720338,116.307,173.7652989815,-0.765981891348088,1.448,1.13,0,0,32,150.25,543.2,0,0,0,0,FALSE,100,1250,0.0483,0.010725,0.071205,0.010725,0.0066075,0.0148425,0.0327566666666667,0.00837,0.048405,0.00837,0.004915,0.011825,TRUE,2665.4751,"HI.KCH",0.7225092,0.2828584
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl19.mp",576,2.51,2.89,2.69,1.0856,"CE",1.14058308914409,1.0856,0.1722854,0.07881518,0.133966584735882,0.398733018562907,0.120596261195466,0.259664639879187,3.21938775510204,1.34441620633887,0.146909156065221,3,"M-Juvenile",0,0,0,91,0.002,0.173,1,0.299,320.431,2.34692038089797,543.223,94.9576338333218,-0.056904513888889,2.913,0.282,345.9,498.75,579,618,628,0,0,0,0,FALSE,100,1250,0.0428533333333333,0.01381,0.062625,0.01381,0.00856,0.01906,0.0289566666666667,0.01058,0.04213,0.01058,0.006595,0.014565,TRUE,2804.19702,"ME.KCH",0.6535458,0.4320821
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl2.mp",434,2.45,2.91,2.66,1.1083,"CE",1.20547824593289,1.1083,0.1433182,0.07143301,0.113231579890285,0.316949234630522,0.108879766928162,0.212914500779342,2.58361774744027,1.29341038926531,0.127936278059377,3,"M-Juvenile",0,0,0,91,0,0.004,1,0,443.625,2.03563409805917,716.503,59.1337872607175,0.650928571428572,2.999,0.0316,584.95,699.75,746,754,756,0,0,0,0,FALSE,100,1250,0.0419766666666667,0.0113,0.06081,0.0113,0.007805,0.014795,0.0280633333333333,0.00627,0.040765,0.00627,0.004465,0.008075,TRUE,1087.85999,"HI.KCH",0.6560724,0.4521803
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl20.mp",601,3.82,2.93,3.33,0.8924,"CE",1.13110582337192,0.8924,0.2019046,0.08699066,0.15545552809147,0.865183932027831,0.131988634406698,0.498586283217265,46.1875,5.08305647840532,0.671217913708356,3,"M-Juvenile",1,0,1,37.5555555555556,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.04751,0.01004,0.069905,0.01004,0.00638,0.0137,0.0318866666666667,0.00704,0.046785,0.00704,0.004565,0.009515,TRUE,741.20081,"HI.KCH",0.6590769,0.2333661
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl21.mp",557,3.31,4.05,3.65,1.0789,"CE",1.05691024163762,1.0789,0.1510486,0.1300304,0.140931870927268,0.463972173083958,0.172601692720553,0.318286932902256,22.5357142857143,1.55133079847909,0.216095380029806,3,"M-Juvenile",0,0,0,91,0.024,0.527,1,0.625,237.973,2.98844626555039,501.826,145.595514277665,-0.0990556552962298,2.96,0.2246,179,431,561,618,629,0,0,0,0,FALSE,100,1250,0.0412633333333333,0.015235,0.060445,0.015235,0.0090675,0.0214025,0.0230233333333333,0.010335,0.033665,0.010335,0.0060375,0.0146325,TRUE,1902.45203,"ME.KCH",0.7533553,0.3255553
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl22.mp",500,3.38,3.09,3.23,0.9615,"CE",1.09931886236076,0.9615,0.2030132,0.1379444,0.173555490932439,0.713306625309284,0.203790524678121,0.458548574993703,63,3.82984531392175,0.585908063300678,3,"M-Juvenile",0.886,0,0.886,58.4324324324324,0.993,1,1,1,1.857,0.35941303360998,5.057,35.1627668304298,-0.989886,0.151,0.4716,0,0,0,0,13,0,0,0,0,FALSE,100,1250,0.04573,0.00649,0.067245,0.00649,0.004595,0.008385,0.02727,0.004455,0.04006,0.004455,0.0030725,0.0058375,TRUE,982.15363,"ME.KCH",0.6768931,0.2846086
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl23.mp",434,3.77,3.04,3.38,0.9141,"CE",1.1641075913619,0.9141,0.2151452,0.1272922,0.176763629267845,0.886850372246385,0.189560884268595,0.53820562825749,149,8.38547486033519,0.786904761904762,3,"M-Juvenile",0.996,0,0.996,37.2307692307692,1,1,1,1,0.013,0.00932297795331073,0.022,0.574322075011788,-0.99994930875576,0.004,0.0632,0,0,0,0,0,0,0,0,0,FALSE,100,1250,0.0627866666666667,0.013595,0.09223,0.013595,0.0087475,0.0184425,0.0354866666666667,0.01023,0.05183,0.01023,0.006515,0.013945,TRUE,1823.08301,"HI.KCH",0.6715109,0.2425947
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl24.mp",510,3.37,3.72,3.54,1.039,"CE",1.2275289512085,1.039,0.1657813,0.03463401,0.119755906072248,0.538290646745718,0.0473774689380413,0.29283405784188,2.41626794258373,1.3971160778659,0.165664100096246,3,"M-Juvenile",0.001,0,0.001,91,0.029,0.705,1,0.73,205.409,2.26454451951841,351.924,115.803647216781,-0.309952941176471,2.756,0.4633,123.95,282,374,445,495,0,0,0,0,FALSE,100,1250,0.0490066666666667,0.01175,0.0719,0.01175,0.007485,0.016015,0.03504,0.00788,0.051305,0.00788,0.005195,0.010565,TRUE,660.77808,"LO.KCH",0.7310228,0.3079773
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl25.mp",605,2.81,4.02,3.33,1.1673,"CE",1.10889428923556,1.1673,0.1839664,0.1147719,0.153323555526491,0.442264770735188,0.15276727541406,0.297516023074624,3.20253164556962,1.22872527215264,0.102626050420168,3,"M-Juvenile",0,0,0,91,0,0.208,1,0.491,296.546,2.07036138881121,476.761,48.2695538494901,-0.211965289256198,2.989,0.1044,369,475,498,502,504,0,0,0,0,FALSE,100,1250,0.0327633333333333,0.009735,0.047515,0.009735,0.0064975,0.0129725,0.02135,0.005925,0.03117,0.005925,0.0038175,0.0080325,TRUE,1883.93005,"LO.KCH",0.7512859,0.4159644
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl26.mp",453,2.73,3.62,3.12,1.1419,"CE",1.21910024672268,1.1419,0.1777461,0.07497289,0.136408596320324,0.424763172905943,0.103633329914501,0.264198251410222,1.78531073446328,1.17237994838053,0.079350736278447,3,"M-Juvenile",0,0,0,91,0,0.007,1,0.006,424.759,1.70469848240559,600.275,46.193844246244,0.325110375275938,2.993,0.0834,496.9,594,620,627,630,0,0,0,0,FALSE,100,1250,0.0528566666666667,0.015325,0.077675,0.015325,0.0092725,0.0213775,0.03299,0.01078,0.048345,0.01078,0.00653,0.01503,TRUE,1196.604,"ME.KCH",0.7234438,0.4184593
